CourseId,Review,Label,cld2,review_id
html-css-javascript-for-web-developers,"Clear, concise, informative, and great fun. You must have put a lot of effort into this to make it so wonderful. I don't want to give 5 star or 7 star. I want to collect all the stars in the sky and give them to you. and every shining star says a thank you. As you can't really count the stars, I can't say thank you enough.",5,en,270
robotics-motion-planning,"Extremely basic.The assignments would be easy except that the provided code has bugs, and some of the assignment details are wrong, making it very difficult to pass the test cases.There is also very little information on how the work will be graded.",2,en,271
cyber-security-domain,Loving it so far,4,en,272
business-english-intro,A very useful course! Thank you!,5,en,273
object-oriented-java,"The course is insightful and intuitive. The professors have done a great job. If you are already a programmer in some other language, you might find some topics a bit primitive but the project that is at the end of the module should be a good exercise even for the experienced programmers. And, to recreate the entire project on your own would be a great exercise. It will also gear you up nicely for the next course in the specialization.",5,en,274
approximation-algorithms-part-1,"Really good course, the material is quite advanced but very well structured and introduced in a very simple way. The assignments were a lot of fun: really enjoyed the peer-graded assignments where I needed to write short proofs, much more useful than regular multiple-choice answers. Looking forward to the next course!",5,en,275
water-management,"This was an interesting introduction to water resource management. I found it very useful to learn about the institutional regime, when having to face a multisectoral problem and the methods to address it. I particularly enjoyed the fact that there were numerous case studies discussed such as the Nile basin or the Mekong basin. In order for you to improve the efficacy of this course i would suggest the following measures:a) a synopsis of the main laws and directives regarding the protection and management of water resource in the last course.b) Further analysis on how to deal with certain general problems such as the case when a country upstream pollutes the waters that head to the country downstream, that you mentioned in your last video. I would like to see more examples of management of such a conflictThank you",4,en,276
big-data-introduction,Excellent teaching method of teaching with short informative videos :),5,en,277
machine-learning,"It is really hard topic, but thanks to the Professor everythis is really clear. Thank you!",5,en,278
machine-learning,"This course gives you foundation which will help to dive deeper into other machine learning topics. The material, assignments and videos are great. Thank you, Andrew Ng.",5,en,279
influencing-people,The course has great quality videos and gave me good insights on the topic.,5,en,280
food-and-health,"Useful information, thank you very much for the opportunity to learn.",5,en,281
management-philosophy,It's very good course for managers,5,en,282
gcp-fundamentals,"Very good course. Got a lot of useful insights. Quizzes are fine and just right amount but, more challenging lab practices could be helpful.",4,en,283
galaxy-project,"I have very mixed feelings after completing this course. I can hardly say I feel I have learned any valuable stuff, especially in contrast to the first course when I had a feeling ""I am growing with knowledge"".Here, I was able to follow lectures' instructions but I did not fully understand why I was doing this and that. I believe not enough foundation was given to make people use the Galaxy tools consciously. The final project was ridiculously far more difficult than what had been covered in the class. I truly believe in the idea of giving ambitious final projects, but I do not believe in the idea of giving the project that is by no means doable based on the course content. Very discouraging.",2,en,284
